net,sta,loc,chan,year,revstat,evid,rstat_ohe,file,pref_nslc
UW,MULN,,ENZ,2022,automatic,uw61822721,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61822721.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61867296,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61867296.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61877282,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61877282.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61869727,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61869727.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61861227,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61861227.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61876216,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61876216.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61867051,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61867051.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61863091,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61863091.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61822386,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61822386.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61868306,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61868306.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61863737,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61863737.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61860362,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61860362.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61862602,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61862602.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61860777,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61860777.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61860987,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61860987.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61879811,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61879811.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61856207,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61856207.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61873091,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61873091.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61859687,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61859687.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61848577,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61848577.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61862176,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61862176.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61859502,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61859502.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61865167,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61865167.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61866727,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61866727.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61866492,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61866492.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61876681,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61876681.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61821736,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61821736.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61851207,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61851207.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61859667,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61859667.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61859842,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61859842.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61879371,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61879371.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61834661,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61834661.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61865502,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61865502.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61868542,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61868542.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61861017,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61861017.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61876392,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61876392.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61844292,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61844292.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61866796,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61866796.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61888711,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61888711.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61862097,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61862097.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61875892,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61875892.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61881046,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61881046.tgz,False
UW,MULN,,ENZ,2022,automatic,uw61874742,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2022/uw61874742.tgz,False
UW,MULN,,ENZ,2025,automatic,uw62071251,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2025/uw62071251.tgz,False
UW,MULN,,ENZ,2025,automatic,uw62061782,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2025/uw62061782.tgz,False
UW,MULN,,ENZ,2025,automatic,uw62072461,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2025/uw62072461.tgz,False
UW,MULN,,ENZ,2025,automatic,uw62072261,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2025/uw62072261.tgz,False
UW,MULN,,ENZ,2025,automatic,uw62062282,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2025/uw62062282.tgz,False
UW,MULN,,ENZ,2025,automatic,uw62067067,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2025/uw62067067.tgz,False
UW,MULN,,ENZ,2025,automatic,uw62076596,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2025/uw62076596.tgz,False
UW,MULN,,ENZ,2025,automatic,uw62064867,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2025/uw62064867.tgz,False
UW,MULN,,ENZ,2024,automatic,uw61999162,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw61999162.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62026086,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62026086.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62039171,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62039171.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62059336,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62059336.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62030431,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62030431.tgz,False
UW,MULN,,ENZ,2024,automatic,uw61503588,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw61503588.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62021677,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62021677.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62040276,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62040276.tgz,False
UW,MULN,,ENZ,2024,automatic,uw61998902,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw61998902.tgz,False
UW,MULN,,ENZ,2024,automatic,uw61981506,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw61981506.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62043231,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62043231.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62022022,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62022022.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62044371,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62044371.tgz,False
UW,MULN,,ENZ,2024,automatic,uw61985207,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw61985207.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62057241,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62057241.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62030796,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62030796.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62050116,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62050116.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62017076,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62017076.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62061241,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62061241.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62045242,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62045242.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62016182,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62016182.tgz,False
UW,MULN,,ENZ,2024,automatic,uw61980231,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw61980231.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62059087,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62059087.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62036681,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62036681.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62008052,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62008052.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62015567,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62015567.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62066576,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62066576.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62041081,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62041081.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62030321,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62030321.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62022057,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62022057.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62006687,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62006687.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62060847,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62060847.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62056111,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62056111.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62033951,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62033951.tgz,False
UW,MULN,,ENZ,2024,automatic,uw61980686,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw61980686.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62011702,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62011702.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62043736,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62043736.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62042776,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62042776.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62033171,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62033171.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62048931,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62048931.tgz,False
UW,MULN,,ENZ,2024,automatic,uw61996422,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw61996422.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62026781,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62026781.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62013312,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62013312.tgz,False
UW,MULN,,ENZ,2024,automatic,uw61991956,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw61991956.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62039841,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62039841.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62054111,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62054111.tgz,False
UW,MULN,,ENZ,2024,automatic,uw61503063,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw61503063.tgz,False
UW,MULN,,ENZ,2024,automatic,uw61996817,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw61996817.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62036781,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62036781.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62040401,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62040401.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62055756,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62055756.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62049551,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62049551.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62017411,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62017411.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62036811,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62036811.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62008057,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62008057.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62039881,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62039881.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62055581,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62055581.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62027116,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62027116.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62016452,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62016452.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62022091,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62022091.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62006457,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62006457.tgz,False
UW,MULN,,ENZ,2024,automatic,uw61994347,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw61994347.tgz,False
UW,MULN,,ENZ,2024,automatic,uw61990451,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw61990451.tgz,False
UW,MULN,,ENZ,2024,automatic,uw61980642,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw61980642.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62018251,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62018251.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62041881,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62041881.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62016661,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62016661.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62055956,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62055956.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62020311,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62020311.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62020701,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62020701.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62008072,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62008072.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62018061,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62018061.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62043717,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62043717.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62030706,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62030706.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62042596,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62042596.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62054486,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62054486.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62044871,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62044871.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62045207,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62045207.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62060642,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62060642.tgz,False
UW,MULN,,ENZ,2024,automatic,uw61984826,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw61984826.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62042352,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62042352.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62016707,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62016707.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62019971,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62019971.tgz,False
UW,MULN,,ENZ,2024,automatic,uw61987907,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw61987907.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62017961,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62017961.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62049362,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62049362.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62034766,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62034766.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62045406,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62045406.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62053891,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62053891.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62056731,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62056731.tgz,False
UW,MULN,,ENZ,2024,automatic,uw61987246,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw61987246.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62008936,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62008936.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62063601,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62063601.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62034956,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62034956.tgz,False
UW,MULN,,ENZ,2024,automatic,uw62017631,-1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..ENZ/automatic/2024/uw62017631.tgz,False
