,event_id,etype,lat,lon,depth,zerr,herr,prefor_time,mag,magtype,offset_km,CAT0,CAT1,CAT2,time_fixed,epi_fixed,depth_fixed,herr_large,zerr_large,terr_large,low_phase_count,closest_sta_too_far,too_few_sta,WC
uw10594963,quakeml:uw.anss.org/Event/UW/10594963,eq,48.5851667,-122.19549999999998,11045.0,2220.0,1299.0,2003-07-08 05:58:49.480,0.9,Md,34.8530082626886,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10588548,quakeml:uw.anss.org/Event/UW/10588548,eq,48.432,-122.2545,6570.0,1390.0,794.0,2003-08-04 11:31:57.030,1.6,Md,49.84512886931394,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10592388,quakeml:uw.anss.org/Event/UW/10592388,eq,48.8453333,-122.249,16402.0,910.0,726.0,2003-08-20 07:54:29.910,1.9,Md,32.58767911256067,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10592393,quakeml:uw.anss.org/Event/UW/10592393,eq,48.8435,-122.2588333,13171.0,2180.0,1196.0,2003-08-20 07:59:05.820,1.5,Md,33.23981539705414,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10592448,quakeml:uw.anss.org/Event/UW/10592448,eq,48.9818333,-122.2165,10977.0,,,2003-08-20 18:26:44.200,0.5,Md,37.20595329213283,False,False,False,False,False,False,True,True,False,True,False,True,False
uw10592523,quakeml:uw.anss.org/Event/UW/10592523,eq,48.8468333,-122.2656667,13441.0,1710.0,933.0,2003-08-21 09:15:08.820,1.6,Md,33.8121177100532,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10592603,quakeml:uw.anss.org/Event/UW/10592603,eq,48.8321667,-122.2403333,476.0,58190.0,3145.0,2003-08-21 21:12:51.060,2.3,Md,31.647308203407917,False,False,False,False,True,True,False,True,False,False,True,False,False
uw10592898,quakeml:uw.anss.org/Event/UW/10592898,eq,48.557,-122.3633333,-98.0,770.0,652.0,2003-08-23 14:45:17.320,1.1,Md,46.83687452189135,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10593303,quakeml:uw.anss.org/Event/UW/10593303,eq,48.4825,-121.8373333,4138.0,2440.0,372.0,2003-08-25 16:45:24.960,0.9,Md,32.50409878981951,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10589193,quakeml:uw.anss.org/Event/UW/10589193,lf,48.7425,-121.7693333,19258.0,2770.0,1452.0,2003-09-06 11:37:01.500,0.9,Md,4.997498181571026,True,True,True,False,False,False,False,False,False,False,True,False,False
uw10599193,quakeml:uw.anss.org/Event/UW/10599193,eq,48.8995,-122.4221667,15754.0,3590.0,1697.0,2003-09-22 19:07:04.080,1.5,Md,46.4091911144232,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10610438,quakeml:uw.anss.org/Event/UW/10610438,eq,48.6065,-121.5285,56.0,440.0,156.0,2003-09-29 04:48:07.480,2.0,Md,28.250922248238528,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10594438,quakeml:uw.anss.org/Event/UW/10594438,eq,48.5975,-122.245,1053.0,180.0,2552.0,2003-10-03 01:42:02.240,0.9,Md,37.063749809274185,False,False,False,False,False,False,False,False,False,True,True,False,False
uw10597568,quakeml:uw.anss.org/Event/UW/10597568,eq,48.7,-122.4526667,10640.0,3650.0,545.0,2003-10-10 17:49:30.040,1.0,Md,47.33421833987734,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10599588,quakeml:uw.anss.org/Event/UW/10599588,eq,48.6038333,-121.9191667,-1097.0,80.0,67.0,2003-10-16 04:30:18.850,1.4,Md,20.400912641823655,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10603843,quakeml:uw.anss.org/Event/UW/10603843,eq,48.8085,-121.34833329999998,-652.0,13550.0,3117.0,2003-10-31 14:34:17.560,1.9,Md,34.55595184612257,False,False,False,False,True,True,False,True,False,False,True,False,False
uw10591608,quakeml:uw.anss.org/Event/UW/10591608,eq,48.4528333,-121.8811667,7053.0,970.0,142.0,2003-11-17 18:32:31.080,0.2,Md,36.07714790066173,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10590528,quakeml:uw.anss.org/Event/UW/10590528,eq,48.5353333,-122.3001667,9753.0,1270.0,520.0,2003-12-14 06:48:55.550,0.7,Md,44.339230041791154,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10591093,quakeml:uw.anss.org/Event/UW/10591093,su,48.6733333,-121.3373333,2971.0,440.0,226.0,2003-12-19 11:27:48.360,0.0,Md,36.95554947505401,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10597243,quakeml:uw.anss.org/Event/UW/10597243,eq,48.6366667,-122.452,-641.0,130.0,57.0,2004-01-06 22:45:51.860,2.1,Md,49.04067793004472,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10597303,quakeml:uw.anss.org/Event/UW/10597303,eq,48.6401667,-122.44400000000002,-611.0,110.0,50.0,2004-01-07 00:11:51.190,2.7,Md,48.36022033241665,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10597353,quakeml:uw.anss.org/Event/UW/10597353,eq,48.652,-122.4508333,391.0,2870.0,729.0,2004-01-07 01:57:18.940,1.4,Md,48.445857107990506,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10598628,quakeml:uw.anss.org/Event/UW/10598628,eq,48.5688333,-121.9621667,3052.0,520.0,58.0,2004-01-11 06:08:03.720,0.8,Md,25.226321651340484,True,True,True,False,True,True,False,False,False,False,True,False,False
uw10599338,quakeml:uw.anss.org/Event/UW/10599338,px,49.0221667,-122.1601667,-1023.0,140.0,92.0,2004-01-12 21:50:51.130,1.6,Md,37.2433577442626,False,False,False,False,False,True,False,False,False,True,False,False,False
uw10601503,quakeml:uw.anss.org/Event/UW/10601503,eq,48.5068333,-122.04500000000002,-718.0,10.0,,2004-01-18 23:27:06.970,0.5,Md,34.14821062026052,False,False,False,False,False,True,True,False,False,True,True,False,False
uw10603293,quakeml:uw.anss.org/Event/UW/10603293,eq,48.509,-122.05849999999998,11832.0,40.0,81.0,2004-01-25 23:37:55.030,1.0,Md,34.438256899200525,False,False,False,False,False,False,False,False,False,True,True,False,False
uw10603768,quakeml:uw.anss.org/Event/UW/10603768,eq,48.5981667,-121.9461667,-924.0,130.0,71.0,2004-01-27 01:59:26.040,0.5,Md,21.77432629886648,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10601098,quakeml:uw.anss.org/Event/UW/10601098,eq,48.5005,-122.1751667,2112.0,1370.0,1243.0,2004-02-18 06:49:47.250,0.5,Md,40.25257956136103,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10601248,quakeml:uw.anss.org/Event/UW/10601248,eq,48.4461667,-122.269,-387.0,210.0,99.0,2004-03-17 11:34:27.260,3.8,Md,49.36011213801755,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10602338,quakeml:uw.anss.org/Event/UW/10602338,eq,48.4528333,-121.6571667,-583.0,290.0,142.0,2004-03-21 08:34:26.580,2.2,Md,37.65456849915695,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10605193,quakeml:uw.anss.org/Event/UW/10605193,eq,48.8171667,-122.11033329999998,9259.0,4440.0,3954.0,2004-04-02 14:43:13.510,1.1,Md,21.990610827056788,True,True,True,False,False,False,False,False,False,False,True,False,False
uw10613483,quakeml:uw.anss.org/Event/UW/10613483,eq,48.812,-121.4028333,166.0,,10271.0,2004-04-27 02:36:25.630,0.7,Md,30.63994664140385,False,False,False,False,False,False,True,True,True,True,True,False,False
uw10613498,quakeml:uw.anss.org/Event/UW/10613498,eq,48.8163333,-121.398,760.0,,1966.0,2004-04-27 03:00:56.800,0.4,Md,31.057953363613372,False,False,False,False,False,False,False,True,False,True,False,True,False
uw10613388,quakeml:uw.anss.org/Event/UW/10613388,eq,48.7668333,-121.7885,2286.0,480.0,7148.0,2004-05-28 21:20:07.630,1.3,Md,2.2696030936050695,True,True,True,False,False,False,False,False,False,True,True,False,False
uw10607013,quakeml:uw.anss.org/Event/UW/10607013,eq,48.4566667,-122.05,-1097.0,170.0,94.0,2004-06-05 21:47:29.890,0.6,Md,39.26867358469243,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10607828,quakeml:uw.anss.org/Event/UW/10607828,eq,48.8185,-122.1216667,11726.0,1570.0,734.0,2004-06-07 23:52:24.550,1.2,Md,22.832978894431697,True,True,True,False,False,False,False,False,False,False,True,False,False
uw10608053,quakeml:uw.anss.org/Event/UW/10608053,eq,48.7876667,-122.2111667,3216.0,,1310.0,2004-06-08 14:20:41.640,1.1,Md,28.90454545593948,True,True,True,False,False,False,False,True,False,True,True,False,False
uw10609348,quakeml:uw.anss.org/Event/UW/10609348,eq,48.6315,-121.65583329999998,-1074.0,410.0,211.0,2004-06-11 20:28:49.650,2.8,Md,19.826792534592663,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10609393,quakeml:uw.anss.org/Event/UW/10609393,eq,48.6531667,-121.6213333,-27.0,,2608.0,2004-06-11 20:34:15.610,1.1,Md,19.712183180583324,True,True,True,False,False,False,False,True,False,False,True,False,False
uw10609398,quakeml:uw.anss.org/Event/UW/10609398,eq,48.6285,-121.6615,-76.0,,2219.0,2004-06-11 20:36:20.860,0.5,Md,19.85330215433652,True,True,True,False,False,False,False,True,False,True,True,False,False
uw10609403,quakeml:uw.anss.org/Event/UW/10609403,eq,48.625,-121.6883333,244.0,,2304.0,2004-06-11 20:37:01.750,1.2,Md,19.126459184038083,True,True,True,False,False,False,False,True,False,False,True,False,False
uw10609458,quakeml:uw.anss.org/Event/UW/10609458,eq,48.6678333,-121.599,273.0,,4732.0,2004-06-11 22:59:04.140,1.0,Md,19.923074646683357,True,True,True,False,False,False,False,True,False,True,True,False,False
uw10609508,quakeml:uw.anss.org/Event/UW/10609508,eq,48.629,-121.6913333,-438.0,20950.0,4370.0,2004-06-12 01:24:35.480,1.8,Md,18.63081124538851,True,True,True,False,True,True,False,True,False,False,True,False,False
uw10609543,quakeml:uw.anss.org/Event/UW/10609543,eq,48.6536667,-121.60366670000002,73.0,,3403.0,2004-06-12 04:02:02.980,1.1,Md,20.639944091277208,True,True,True,False,False,False,False,True,False,False,True,False,False
uw10609693,quakeml:uw.anss.org/Event/UW/10609693,eq,48.8261667,-122.1751667,16151.0,950.0,700.0,2004-06-12 12:26:09.760,1.2,Md,26.841613871037634,True,True,True,False,False,False,False,False,False,False,True,False,False
uw10610018,quakeml:uw.anss.org/Event/UW/10610018,eq,48.4065,-121.8291667,2973.0,,157.0,2004-06-12 21:35:03.440,0.3,Md,40.93106442570682,False,False,False,False,False,False,False,True,False,True,True,False,False
uw10610328,quakeml:uw.anss.org/Event/UW/10610328,eq,48.6411667,-121.65833329999998,324.0,,81.0,2004-06-14 02:17:18.850,0.5,Md,18.86088404596847,True,True,True,False,False,False,False,True,False,True,True,True,False
uw10615113,quakeml:uw.anss.org/Event/UW/10615113,eq,48.4545,-121.8838333,6201.0,120.0,22.0,2004-06-27 03:53:52.500,0.5,Md,35.91960005711458,False,False,False,False,False,False,False,False,False,True,False,True,False
uw10613758,quakeml:uw.anss.org/Event/UW/10613758,px,48.4291667,-122.1828333,-1097.0,60.0,54.0,2004-07-21 19:22:22.560,1.8,Md,46.87788577113908,False,False,False,False,False,True,False,False,False,True,True,False,False
uw10616348,quakeml:uw.anss.org/Event/UW/10616348,eq,48.4945,-121.7203333,2253.0,5910.0,784.0,2004-07-27 16:58:47.460,1.1,Md,31.939366220000817,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10616418,quakeml:uw.anss.org/Event/UW/10616418,eq,48.4931667,-121.724,4763.0,4390.0,653.0,2004-07-27 20:36:46.400,0.7,Md,32.02522979548818,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10607393,quakeml:uw.anss.org/Event/UW/10607393,px,48.45,-122.142,-1087.0,180.0,328.0,2004-08-05 21:16:27.170,1.8,Md,43.27004865462326,False,False,False,False,True,True,False,False,False,True,True,False,False
uw10608853,quakeml:uw.anss.org/Event/UW/10608853,lf,48.7366667,-121.73116670000002,14723.0,4540.0,4304.0,2004-08-08 13:29:31.950,1.4,Md,7.581562824929204,True,True,True,False,False,False,False,False,False,True,True,False,False
uw10609268,quakeml:uw.anss.org/Event/UW/10609268,eq,49.0515,-122.039,-1107.0,4170.0,5207.0,2004-08-09 23:29:07.950,1.6,Md,34.807032022381605,False,False,False,False,True,True,False,False,False,False,True,False,False
uw10609623,quakeml:uw.anss.org/Event/UW/10609623,eq,48.6896667,-121.94266670000002,2493.0,1440.0,1467.0,2004-08-10 09:51:28.770,0.4,Md,13.178557558815662,True,True,True,False,False,False,False,False,False,True,True,False,False
uw10610408,quakeml:uw.anss.org/Event/UW/10610408,eq,48.5363333,-122.0433333,853.0,900.0,551.0,2004-08-12 12:02:49.820,1.5,Md,31.262380176197517,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10610593,quakeml:uw.anss.org/Event/UW/10610593,px,49.0455,-122.1308333,1211.0,310.0,842.0,2004-08-12 22:27:57.220,1.2,Md,37.86218327781304,False,False,False,False,False,False,False,False,False,True,False,False,False
uw10611658,quakeml:uw.anss.org/Event/UW/10611658,eq,48.3686667,-121.9491667,12616.0,,,2004-08-16 08:08:17.790,0.2,Md,46.16144027833001,False,False,False,False,False,True,True,True,False,True,True,True,False
uw10613473,quakeml:uw.anss.org/Event/UW/10613473,eq,49.0266667,-122.2773333,143.0,16720.0,20069.0,2004-08-19 03:51:50.830,1.7,Md,43.79066674927263,False,False,False,True,True,True,True,True,True,True,True,False,False
uw10614288,quakeml:uw.anss.org/Event/UW/10614288,px,48.4301667,-122.1981667,-1010.0,120.0,71.0,2004-08-20 17:03:30.840,1.8,Md,47.44360114160294,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10615413,quakeml:uw.anss.org/Event/UW/10615413,eq,48.4516667,-122.2786667,713.0,,,2004-08-23 19:52:13.940,1.0,Md,49.39363598429664,False,False,False,False,False,False,True,True,False,True,True,False,False
uw10616133,quakeml:uw.anss.org/Event/UW/10616133,eq,49.0335,-121.9926667,1136.0,1780.0,1747.0,2004-08-26 17:56:09.070,1.7,Md,31.52746319539199,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10617933,quakeml:uw.anss.org/Event/UW/10617933,eq,48.546,-121.9555,10873.0,1840.0,550.0,2004-08-30 14:09:21.460,0.8,Md,27.364480794247637,True,True,True,False,False,False,False,False,False,False,True,False,False
uw10618073,quakeml:uw.anss.org/Event/UW/10618073,px,49.0171667,-122.1498333,-1043.0,190.0,102.0,2004-08-30 19:13:54.550,1.7,Md,36.32497521478789,False,False,False,False,False,True,False,False,False,True,False,False,False
uw10619503,quakeml:uw.anss.org/Event/UW/10619503,eq,48.8601667,-122.055,-619.0,2660.0,1619.0,2004-09-10 13:06:07.130,2.2,Md,19.847481135027664,True,True,True,False,False,False,False,False,False,False,True,False,False
uw10622473,quakeml:uw.anss.org/Event/UW/10622473,eq,48.7316667,-122.1236667,13982.0,270.0,103.0,2004-09-18 19:13:12.230,1.9,Md,22.967822379626377,True,True,True,False,True,True,False,False,False,False,True,False,False
uw10625678,quakeml:uw.anss.org/Event/UW/10625678,eq,48.4768333,-122.1505,6066.0,,,2004-10-01 23:02:04.410,0.7,Md,41.17980390132219,False,False,False,False,False,False,True,True,False,True,True,True,False
uw10637193,quakeml:uw.anss.org/Event/UW/10637193,eq,48.7136667,-122.3115,19415.0,2150.0,1251.0,2004-10-03 09:36:51.010,1.5,Md,36.871752739497296,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10639458,quakeml:uw.anss.org/Event/UW/10639458,eq,48.8745,-122.3953333,12916.0,3200.0,2498.0,2004-10-03 22:42:10.540,1.0,Md,43.761679879941376,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10644983,quakeml:uw.anss.org/Event/UW/10644983,eq,48.6006667,-121.92033329999998,3391.0,11290.0,2924.0,2004-10-05 10:17:20.700,0.7,Md,20.760047418582015,True,True,True,False,True,True,False,True,True,False,False,False,False
uw10654543,quakeml:uw.anss.org/Event/UW/10654543,eq,48.8248333,-122.1115,13606.0,2040.0,1258.0,2004-10-09 16:24:42.520,1.3,Md,22.271280603916292,True,True,True,False,False,False,False,False,False,False,True,False,False
uw10663258,quakeml:uw.anss.org/Event/UW/10663258,eq,48.7085,-122.3705,7161.0,2310.0,2054.0,2004-10-15 18:49:53.140,0.7,Md,41.23273134858671,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10664213,quakeml:uw.anss.org/Event/UW/10664213,eq,48.9585,-122.00433329999998,6507.0,640.0,273.0,2004-10-18 15:20:08.290,0.9,Md,24.617517224417064,True,True,True,False,False,False,False,False,False,True,False,True,False
uw10670983,quakeml:uw.anss.org/Event/UW/10670983,eq,48.8478333,-122.058,10673.0,1420.0,640.0,2004-10-30 00:41:24.290,1.0,Md,19.428022508573864,True,True,True,False,False,False,False,False,False,False,True,False,False
uw10622718,quakeml:uw.anss.org/Event/UW/10622718,eq,48.663,-122.2033333,11035.0,8360.0,2260.0,2004-11-08 17:28:14.850,0.4,Md,30.923087980915227,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10647418,quakeml:uw.anss.org/Event/UW/10647418,eq,48.8648333,-122.1226667,12574.0,5380.0,1758.0,2004-11-22 05:39:07.330,1.8,Md,24.517721577450835,True,True,True,False,True,True,False,False,False,False,True,False,False
uw10648153,quakeml:uw.anss.org/Event/UW/10648153,eq,49.0298333,-122.161,-1033.0,460.0,386.0,2004-11-23 00:50:14.340,2.0,Md,37.91719385986882,False,False,False,False,False,True,False,False,False,True,False,False,False
uw10652113,quakeml:uw.anss.org/Event/UW/10652113,eq,48.4595,-121.95749999999998,1653.0,460.0,314.0,2004-11-28 11:53:19.410,0.0,Md,36.51487113201174,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10630568,quakeml:uw.anss.org/Event/UW/10630568,eq,48.8313333,-122.09566669999998,12192.0,4200.0,1259.0,2004-12-19 08:14:43.790,1.6,Md,21.3521625194579,True,True,True,False,False,False,False,False,False,False,True,False,False
uw10624203,quakeml:uw.anss.org/Event/UW/10624203,eq,48.7523333,-121.16066669999998,-761.0,190.0,94.0,2005-02-06 08:53:53.480,3.2,Md,48.18661437944657,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10624343,quakeml:uw.anss.org/Event/UW/10624343,eq,48.748,-121.1683333,-347.0,33470.0,9376.0,2005-02-06 09:11:52.530,1.9,Md,47.654821400620136,False,False,False,False,True,True,False,True,True,False,True,False,False
uw10624393,quakeml:uw.anss.org/Event/UW/10624393,eq,48.7721667,-121.14350000000002,-1125.0,7300.0,1154.0,2005-02-06 11:31:45.460,1.6,Md,49.37276085248276,False,False,False,False,False,True,False,False,False,True,False,False,False
uw10626713,quakeml:uw.anss.org/Event/UW/10626713,lf,48.7376667,-121.8028333,-710.0,31610.0,2910.0,2005-02-09 01:07:19.250,1.34,Md,4.229111353496087,True,True,True,False,True,True,False,True,False,False,True,False,False
uw10627123,quakeml:uw.anss.org/Event/UW/10627123,lf,48.7178333,-121.8398333,-940.0,31610.0,810.0,2005-02-09 12:12:39.500,1.15,Md,6.5162154693099374,True,True,True,False,True,True,False,True,False,True,True,True,False
uw10631643,quakeml:uw.anss.org/Event/UW/10631643,eq,48.7455,-122.0775,13062.0,4900.0,1301.0,2005-02-14 11:14:33.970,1.3,Md,19.351776876062136,True,True,True,False,True,True,False,False,False,False,True,False,False
