evid,etype,selectflag,version,commid,remark,magid,magnitude,magtype,uncertainty,nobs,nsta,orid,auth,subsource,to_timestamp,lat,lon,depth,quality,wrms,erhor,sdep,erlat,erlon,bogusflag,fdepth,fepi,ftime,stt,stx,sty,stz,sxx,sxy,sxz,syy,syz,szz,maglarge,azilarge,diplarge,maginter,aziinter,dipinter,magsmall,azismall,dipsmall
10734128,eq,1,6,914638,UW2 Q1=B  Q2=D,2047718,1.38,d,0.051,4,4,2303713,UW,Jiggle,2008-01-11 08:47:51.4-08,48.434,-121.9058333,68.86,0.8,0.12,1.54,1.01,,,0,n,n,n,,,,,,,,,,,1.73,259,26,1.19,113,58,0.67,,
10784958,eq,1,6,965813,UW2 Q1=B  Q2=D,2548188,1.47,l,0.31,9,7,2647898,UW,Jiggle,2009-12-09 17:21:59.079998-08,48.7111667,-121.5205,5.84,0.5,0.13,1.19,31.61,,,0,y,y,n,,,,,,,,,,,31.61,0,90,1.19,250,0,0.28,,
10784958,eq,1,6,965813,"NEAR:     20.8 km WNW of Newhalem, WA",2548188,1.47,l,0.31,9,7,2647898,UW,Jiggle,2009-12-09 17:21:59.079998-08,48.7111667,-121.5205,5.84,0.5,0.13,1.19,31.61,,,0,y,y,n,,,,,,,,,,,31.61,0,90,1.19,250,0,0.28,,
10784958,eq,1,6,965813,EVENT ID: 039077,2548188,1.47,l,0.31,9,7,2647898,UW,Jiggle,2009-12-09 17:21:59.079998-08,48.7111667,-121.5205,5.84,0.5,0.13,1.19,31.61,,,0,y,y,n,,,,,,,,,,,31.61,0,90,1.19,250,0,0.28,,
10784958,eq,1,6,965813,2 triggered subnets: 5 6,2548188,1.47,l,0.31,9,7,2647898,UW,Jiggle,2009-12-09 17:21:59.079998-08,48.7111667,-121.5205,5.84,0.5,0.13,1.19,31.61,,,0,y,y,n,,,,,,,,,,,31.61,0,90,1.19,250,0,0.28,,
10787338,lf,1,5,968188,2 triggered subnets: 5 6,993033,1.41,d,0.301,6,6,1248933,UW,Jiggle,2010-02-12 06:42:30.29-08,48.7595,-121.8475,21.923,0.5,0.32,1.4,2.86,,,0,n,n,n,,,,,,,,,,,2.89,338,81,1.4,68,0,0.61,,
10787338,lf,1,5,968188,UW2 Q1=B  Q2=C,993033,1.41,d,0.301,6,6,1248933,UW,Jiggle,2010-02-12 06:42:30.29-08,48.7595,-121.8475,21.923,0.5,0.32,1.4,2.86,,,0,n,n,n,,,,,,,,,,,2.89,338,81,1.4,68,0,0.61,,
10787338,lf,1,5,968188,"NEAR:      5.2 km  SW of Mt Baker, WA",993033,1.41,d,0.301,6,6,1248933,UW,Jiggle,2010-02-12 06:42:30.29-08,48.7595,-121.8475,21.923,0.5,0.32,1.4,2.86,,,0,n,n,n,,,,,,,,,,,2.89,338,81,1.4,68,0,0.61,,
10787338,lf,1,5,968188,EVENT ID: 041430,993033,1.41,d,0.301,6,6,1248933,UW,Jiggle,2010-02-12 06:42:30.29-08,48.7595,-121.8475,21.923,0.5,0.32,1.4,2.86,,,0,n,n,n,,,,,,,,,,,2.89,338,81,1.4,68,0,0.61,,
10809973,lf,1,3,991478,2 triggered subnets: 5 6,2497688,1.2,l,0.185,8,6,2635643,UW,Jiggle,2010-12-31 23:40:46.459999-08,48.809,-121.7838333,-0.89,1,0.34,0.71,1.49,,,0,n,n,n,,,,,,,,,,,1.52,356,78,0.72,216,8,0.59,,
10809973,lf,1,3,991478,UW2 Q1=B  Q2=B,2497688,1.2,l,0.185,8,6,2635643,UW,Jiggle,2010-12-31 23:40:46.459999-08,48.809,-121.7838333,-0.89,1,0.34,0.71,1.49,,,0,n,n,n,,,,,,,,,,,1.52,356,78,0.72,216,8,0.59,,
10809973,lf,1,3,991478,"NEAR:      3.7 km NNE of Mt Baker, WA",2497688,1.2,l,0.185,8,6,2635643,UW,Jiggle,2010-12-31 23:40:46.459999-08,48.809,-121.7838333,-0.89,1,0.34,0.71,1.49,,,0,n,n,n,,,,,,,,,,,1.52,356,78,0.72,216,8,0.59,,
10809973,lf,1,3,991478,EVENT ID: 063761,2497688,1.2,l,0.185,8,6,2635643,UW,Jiggle,2010-12-31 23:40:46.459999-08,48.809,-121.7838333,-0.89,1,0.34,0.71,1.49,,,0,n,n,n,,,,,,,,,,,1.52,356,78,0.72,216,8,0.59,,
10821763,lf,1,4,1003298,UW2 Q1=A  Q2=C,2230103,1.41,l,0.174,6,4,2468353,UW,Jiggle,2011-07-10 09:26:11.169998-07,48.7311667,-121.7443333,-0.6,0.5,0.11,2.51,7.7,,,0,n,n,n,,,,,,,,,,,8.09,2,71,0.89,104,4,0.43,,
10821763,lf,1,4,1003298,EVENT ID: 081667,2230103,1.41,l,0.174,6,4,2468353,UW,Jiggle,2011-07-10 09:26:11.169998-07,48.7311667,-121.7443333,-0.6,0.5,0.11,2.51,7.7,,,0,n,n,n,,,,,,,,,,,8.09,2,71,0.89,104,4,0.43,,
10821763,lf,1,4,1003298,3 triggered subnets: 5 6 17,2230103,1.41,l,0.174,6,4,2468353,UW,Jiggle,2011-07-10 09:26:11.169998-07,48.7311667,-121.7443333,-0.6,0.5,0.11,2.51,7.7,,,0,n,n,n,,,,,,,,,,,8.09,2,71,0.89,104,4,0.43,,
10821763,lf,1,4,1003298,"NEAR:      6.2 km ESE of Mt Baker, WA",2230103,1.41,l,0.174,6,4,2468353,UW,Jiggle,2011-07-10 09:26:11.169998-07,48.7311667,-121.7443333,-0.6,0.5,0.11,2.51,7.7,,,0,n,n,n,,,,,,,,,,,8.09,2,71,0.89,104,4,0.43,,
60013403,eq,1,7,,,2429333,1.19,l,0.179,6,5,646778,UW,Jiggle,2012-02-27 13:26:59.139999-08,48.7553333,-122.1183333,4.294,0.5,0.28,0.87,12.19,,,0,n,n,n,,,,,,,,,,,12.2,74,87,0.87,280,2,0.45,,
60405696,eq,1,15,,,2514983,2.74,l,0.195,60,27,1502548,UW,Jiggle,2012-03-29 13:01:36.469999-07,48.7603333,-122.1051667,14.772,1,0.17,0.33,1.28,,,0,n,n,n,,,,,,,,,,,1.31,14,77,0.34,199,12,0.26,,
60405701,eq,1,9,,,2432253,1.93,l,0.1,9,5,1128053,UW,Jiggle,2012-03-29 13:10:36.17-07,48.777,-122.0985,19.858,1,0.25,0.65,1.99,,,0,n,n,n,,,,,,,,,,,2.09,18,71,0.66,261,8,0.51,,
60405706,eq,1,10,,,2432258,2.2,l,0.168,15,9,1128048,UW,Jiggle,2012-03-29 13:13:54.119999-07,48.7718333,-122.107,19.704,1,0.26,0.72,1.82,,,0,n,n,n,,,,,,,,,,,1.96,14,68,0.57,250,12,0.48,,
60405736,eq,1,8,,,2432263,2.52,l,0.162,26,13,1128043,UW,Jiggle,2012-03-29 14:14:29.74-07,48.769,-122.1105,17.694,1,0.19,0.48,1.47,,,0,n,n,n,,,,,,,,,,,1.55,10,72,0.46,250,8,0.34,,
60405746,eq,1,8,,,2432268,2.04,l,0.172,16,8,1128103,UW,Jiggle,2012-03-29 15:25:27.03-07,48.7723333,-122.1138333,12.458,0.5,0.18,0.49,2.51,,,0,n,n,n,,,,,,,,,,,2.54,27,81,0.5,219,8,0.43,,
60406116,eq,1,7,,,2432328,1.32,l,0.104,8,6,1128608,UW,Jiggle,2012-04-01 13:30:33.46-07,48.7548333,-122.154,7.753,0.5,0.27,0.8,2.75,,,0,n,n,n,,,,,,,,,,,2.85,40,75,0.82,181,11,0.65,,
60406456,eq,1,11,,,2432403,2.06,l,0.145,14,9,1129513,UW,Jiggle,2012-04-03 14:40:43.199999-07,48.7778333,-122.101,17.844,0.5,0.25,0.72,2.57,,,0,n,n,n,,,,,,,,,,,2.63,10,78,0.72,253,5,0.57,,
60394657,eq,1,11,,,2430893,2.42,l,0.182,33,15,1136063,UW,Jiggle,2012-04-19 09:36:53.119999-07,48.768,-122.115,18.896,1,0.25,0.47,1.63,,,0,n,n,n,,,,,,,,,,,1.69,5,74,0.47,252,6,0.42,,
60394682,eq,1,5,,,880068,1.02,d,0.043,2,2,1136038,UW,Jiggle,2012-04-19 10:09:51.459999-07,48.771,-122.0826667,10.08,1,0.04,0.48,1.74,,,0,n,n,n,,,,,,,,,,,1.77,47,80,0.48,267,7,0.3,,
60394672,eq,1,8,,,2430903,2.65,l,0.197,52,24,1136023,UW,Jiggle,2012-04-19 10:48:10.489998-07,48.7545,-122.1153333,15.185,1,0.2,0.56,1.53,,,0,n,n,n,,,,,,,,,,,1.63,6,69,0.38,178,19,0.3,,
60394677,eq,1,10,,,2430908,1.56,l,0.195,10,6,1136053,UW,Jiggle,2012-04-19 10:52:20.829998-07,48.7763333,-122.1055,13.933,0.5,0.18,0.57,2.89,,,0,n,n,n,,,,,,,,,,,2.91,17,83,0.58,194,6,0.44,,
60395227,eq,1,7,,,2430988,1.27,l,0.113,11,7,1136808,UW,Jiggle,2012-04-21 06:11:55.32-07,48.7671667,-122.1218333,9.553,0.5,0.21,0.5,3.39,,,0,n,n,n,,,,,,,,,,,3.4,30,84,0.5,268,2,0.47,,
60395352,px,1,8,1023503,blast?  crummy signals.,881118,1.09,d,0.077,3,3,1137118,UW,Jiggle,2012-04-21 14:50:27.2-07,49.0653333,-122.1481667,-0.914,0.5,0.19,1.87,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.87,177,0,0.55,,
60395412,eq,1,10,,,2431028,1.37,l,0.075,13,9,1137443,UW,Jiggle,2012-04-22 04:38:41.699999-07,48.4231667,-121.8271667,3.198,0.8,0.1,0.32,2.1,,,0,n,n,n,,,,,,,,,,,2.1,74,87,0.32,299,1,0.18,,
60401667,px,1,4,1028003,filled with trig-2-go,890908,1.59,d,0.187,6,6,1146908,UW,Jiggle,2012-05-11 12:01:13.509998-07,49.1641667,-122.1473333,-0.85,0.5,0.35,1.56,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.56,218,0,0.73,,
60402032,eq,1,11,,,2431558,1.75,l,0.237,26,16,1194808,UW,Jiggle,2012-05-12 20:13:29.98-07,48.8411667,-122.1295,14.366,1,0.31,0.64,1.76,,,0,n,n,n,,,,,,,,,,,1.84,8,72,0.64,259,5,0.5,,
60403867,eq,1,10,,,2431813,1.57,l,0.189,8,6,1155428,UW,Jiggle,2012-05-18 13:08:43.869999-07,48.878,-121.52,-1.04,0.5,0.23,0.82,2.68,,,0,n,n,n,,,,,,,,,,,2.78,45,74,0.84,210,15,0.48,,
60429241,px,1,5,,,948103,0.94,d,0.115,3,3,1205003,UW,Jiggle,2012-06-14 17:09:04.98-07,49.1181667,-122.1588333,-0.85,0.5,0.12,1.71,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.71,197,0,0.47,,
60432081,eq,1,7,,,2434483,1.65,l,0.102,9,7,1208403,UW,Jiggle,2012-06-22 11:10:47.219999-07,48.6745,-122.0868333,23.212,0.5,0.5,1.26,4.2,,,0,n,n,n,,,,,,,,,,,4.35,57,74,1.31,235,15,1.18,,
60432626,eq,1,10,,,2434603,1.73,l,0.06,32,18,1211408,UW,Jiggle,2012-06-24 01:03:28.71-07,48.5703333,-122.0126667,3.058,1,0.27,0.44,1.53,,,0,n,n,n,,,,,,,,,,,1.54,77,81,0.44,302,5,0.35,,
60423002,eq,1,11,,,2433608,1.6,l,0.165,9,6,1224793,UW,Jiggle,2012-07-06 21:30:06.27-07,48.8815,-122.0235,0.395,1,0.15,0.66,0.79,,,0,n,n,n,,,,,,,,,,,1.03,260,50,0.7,46,34,0.23,,
60425282,eq,1,11,,,969113,0.34,d,0.045,2,2,1225913,UW,Jiggle,2012-07-12 10:56:20.329998-07,48.4068333,-121.8655,-1.04,0.5,0.11,2.2,5.67,,,0,n,n,n,,,,,,,,,,,6.08,246,68,1.23,335,0,0.54,,
60443946,eq,1,10,,,2435563,1.05,l,0.18,5,4,1228643,UW,Jiggle,2012-07-21 17:52:22.129997-07,48.6296667,-122.182,23.517,1,0.1,0.37,1.19,,,0,n,n,n,,,,,,,,,,,1.19,352,85,0.37,235,2,0.28,,
60444741,eq,1,11,,,2435648,1.82,l,0.24,17,10,1230533,UW,Jiggle,2012-07-24 11:54:48.689999-07,48.7621667,-122.1095,13.445,0.8,0.2,0.48,2.42,,,0,n,n,n,,,,,,,,,,,2.44,12,81,0.49,210,8,0.43,,
60444781,eq,1,12,,,2515358,2.58,l,0.17,51,26,1230523,UW,Jiggle,2012-07-24 13:21:25.75-07,48.7701667,-122.1093333,22.205,1,0.16,0.39,1.19,,,0,n,n,n,,,,,,,,,,,1.24,358,74,0.4,214,12,0.3,,
60431962,px,1,7,,,2434458,1.09,l,0.083,7,5,1231403,UW,Jiggle,2012-07-28 08:24:18.5-07,48.6576667,-121.9346667,-0.894,0.5,0.36,1.04,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.04,276,0,0.7,,
60434957,eq,1,6,,,977533,1.05,d,0.057,4,4,1234033,UW,Jiggle,2012-08-03 04:16:44.939999-07,48.6826667,-122.1711667,4.246,0.5,0.12,1.74,12.45,,,0,y,n,n,,,,,,,,,,,12.47,51,86,1.74,236,3,0.5,,
60449046,px,1,5,1090608,Canada blast,977408,0.93,d,0,1,1,1233908,UW,Jiggle,2012-08-03 13:59:31.26-07,49.163,-122.1271667,-0.681,0.3,0.69,9.5,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,9.5,232,0,2.61,,
60442342,px,1,8,1098103,"Mainland Sand and Gravel, BC 0.6 km WNW",987368,1.49,d,0.171,6,6,1243363,UW,Jiggle,2012-08-20 17:22:54.629999-07,49.1216667,-122.1478333,-0.63,0.5,0.22,0.87,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.87,210,0,0.55,,
60458266,px,1,4,1100218,Canada blast,990328,1.49,d,0.302,6,6,1246323,UW,Jiggle,2012-08-27 18:52:37-07,49.1705,-122.1293333,-0.863,0.5,0.29,1.95,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.95,202,0,0.95,,
60461881,eq,1,6,,,994313,0.35,d,0.113,3,3,1250308,UW,Jiggle,2012-09-06 08:16:16.98-07,48.5966667,-121.6195,4.136,0.5,0.18,2.77,15.81,,,0,y,n,n,,,,,,,,,,,16.05,80,80,2.06,246,9,0.46,,
60454152,px,1,10,,,2436418,1.34,l,0.161,7,6,1255488,UW,Jiggle,2012-09-20 10:11:04.809998-07,48.3761667,-122.1595,-0.699,0.5,0.15,0.89,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.89,294,0,0.51,,
60463647,eq,1,7,,,2437473,1.55,l,0.127,7,5,1272883,UW,Jiggle,2012-10-12 14:57:13.379997-07,48.869,-122.006,14.989,0.8,0.19,1.33,1.69,,,0,n,n,n,,,,,,,,,,,1.94,41,60,1.44,264,22,0.46,,
60480091,px,1,8,1121743,Canadian Blast,1025588,1.41,d,0.342,8,8,1281353,UW,Jiggle,2012-10-23 16:57:01.290001-07,49.1008333,-122.1558333,-0.747,0.5,0.18,1.51,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.51,207,0,0.79,,
60474662,px,1,8,1135158,Canadian Blast,1046373,0.86,d,0.086,2,2,1302618,UW,Jiggle,2012-11-14 16:29:07.509998-08,49.104,-122.1696667,-0.972,0.5,0.24,1.86,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.86,219,0,0.82,,
60489171,eq,1,10,,,2440623,1.05,l,0.022,4,4,1304253,UW,Jiggle,2012-11-24 03:10:01.869999-08,48.5518333,-121.8815,4.018,0.5,0.14,0.62,13.34,,,0,y,n,n,,,,,,,,,,,13.34,77,88,0.62,232,1,0.47,,
60489286,eq,1,13,,,2440668,1.38,l,0.066,18,11,1304288,UW,Jiggle,2012-11-24 20:36:26.9-08,48.5668333,-121.8876667,2.098,0.8,0.35,0.77,2.13,,,0,n,n,n,,,,,,,,,,,2.14,163,88,0.77,98,0,0.44,,
60489291,eq,1,13,,,2440673,1.93,l,0.1,23,13,1304293,UW,Jiggle,2012-11-24 20:39:33.58-08,48.5683333,-121.8695,0.596,0.8,0.38,0.7,2.28,,,0,n,n,n,,,,,,,,,,,2.29,120,84,0.71,272,4,0.47,,
60489456,eq,1,8,,,2440713,1.3,l,0.123,7,6,1304743,UW,Jiggle,2012-11-26 13:43:30.04-08,48.5688333,-121.9088333,-0.887,1,0.32,0.7,1.67,,,0,n,n,n,,,,,,,,,,,1.77,296,70,0.72,69,13,0.52,,
60493937,lf,1,8,1159443,Deep LP at Baker,2227393,0.84,d,0.004,3,3,2466048,UW,Jiggle,2012-12-06 01:21:57.169998-08,48.7685,-121.8533333,35.48,0.8,0.41,1.28,1.84,,,0,n,n,n,,,,,,,,,,,2.15,52,58,1.41,269,25,0.75,,
60494821,eq,1,15,,,2441568,2.18,l,0.117,13,7,2466053,UW,Jiggle,2012-12-16 07:57:21.68-08,48.7633333,-121.9463333,5.45,1,0.29,0.52,1.22,,,0,n,n,n,,,,,,,,,,,1.27,53,73,0.54,245,16,0.43,,
60490977,eq,1,9,1157313,Just across Canadian border,1088318,1.59,d,0.114,7,7,1345468,UW,Jiggle,2013-01-11 23:03:39.54-08,49.0155,-122.2038333,12.788,1,0.07,0.5,0.42,,,0,n,n,n,,,,,,,,,,,0.65,358,39,0.47,141,43,0.25,,
60492222,eq,1,7,,,2441183,1.23,l,0.007,4,3,1346148,UW,Jiggle,2013-01-14 04:03:42.77-08,48.4786667,-121.6793333,2.883,0.5,0.21,0.6,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.6,289,0,0.45,,
60493297,eq,1,8,,,2441403,1.55,l,0.13,14,10,1348148,UW,Jiggle,2013-01-15 23:19:04.619999-08,48.4683333,-121.5646667,2.963,1,0.23,0.52,0.88,,,0,n,n,n,,,,,,,,,,,1.02,91,59,0.51,205,12,0.4,,
60495962,eq,1,9,,,1097493,0.61,d,0.128,4,4,1354848,UW,Jiggle,2013-01-21 06:30:52.48-08,48.5468333,-122.0421667,4.346,0.5,0.02,0.47,8.28,,,0,y,n,n,,,,,,,,,,,8.28,47,89,0.47,129,0,0.34,,
60503761,eq,1,9,,,1107193,0.13,d,0,1,1,1364748,UW,Jiggle,2013-01-31 15:23:15.709999-08,48.8346667,-122.0018333,18.084,0.8,0.04,1.76,1.97,,,0,n,n,n,,,,,,,,,,,2.64,71,48,0.89,272,39,0.35,,
60507306,eq,1,11,,,2442658,1.77,l,0.099,18,10,1378648,UW,Jiggle,2013-02-21 03:50:33.82-08,48.5363333,-121.9986667,0.801,1,0.19,0.37,1.24,,,0,n,n,n,,,,,,,,,,,1.24,350,83,0.37,144,5,0.27,,
60507351,eq,1,11,,,2442668,1.99,l,0.135,17,10,1378563,UW,Jiggle,2013-02-21 17:36:16.389999-08,48.7501667,-122.1725,20.179,1,0.17,0.44,1.27,,,0,n,n,n,,,,,,,,,,,1.3,5,77,0.46,184,12,0.22,,
60512396,eq,1,10,,,2443408,1.89,l,0.091,16,8,1402753,UW,Jiggle,2013-03-24 08:41:31.18-07,48.8776667,-122.1765,5.151,0.5,0.33,0.98,2.95,,,0,n,n,n,,,,,,,,,,,3.11,19,71,0.8,186,18,0.6,,
60512636,px,1,5,,,1146188,0.74,d,0,1,1,1403543,UW,Jiggle,2013-03-25 12:53:43.059999-07,49.0708333,-122.1605,-0.578,0.5,0.1,2.16,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,2.16,176,0,0.44,,
60513422,eq,1,10,,,2443628,0.77,l,0.014,4,3,1409103,UW,Jiggle,2013-03-31 06:22:01.25-07,48.3783333,-121.7553333,-0.259,0.8,0.12,1.11,1.65,,,0,n,n,n,,,,,,,,,,,1.99,128,56,0.6,333,31,0.22,,
60521332,eq,1,11,,,2444508,1.35,l,0.079,8,5,1415598,UW,Jiggle,2013-04-24 15:35:28.38-07,48.5243333,-122.1063333,17.011,1,0.11,0.53,1.14,,,0,n,n,n,,,,,,,,,,,1.26,112,64,0.55,322,22,0.31,,
60530022,eq,1,8,,,2445028,1.28,l,0.094,7,5,1420258,UW,Jiggle,2013-05-14 09:41:47.67-07,48.4531667,-121.5646667,3.601,1,0.15,0.42,1.14,,,0,n,n,n,,,,,,,,,,,1.2,95,72,0.43,324,11,0.32,,
60530672,px,1,5,,,1164923,0.89,d,0.066,2,2,1421078,UW,Jiggle,2013-05-16 12:35:07.040001-07,49.1268333,-122.1635,-0.85,0.5,0.39,1.6,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.6,217,0,0.82,,
60531702,eq,1,13,,,2445183,0.84,l,0.016,4,3,1422148,UW,Jiggle,2013-05-19 13:22:19.57-07,48.737,-122.1715,3.235,0.5,0.18,0.6,17.23,,,0,y,n,n,,,,,,,,,,,17.23,0,90,0.6,179,0,0.34,,
60533107,eq,1,11,,,2445428,1.66,l,0.126,7,5,1423583,UW,Jiggle,2013-05-23 15:54:39.87-07,48.602,-121.4528333,-0.352,1,0.1,0.58,0.97,,,0,n,n,n,,,,,,,,,,,1,96,76,0.59,259,12,0.22,,
60533161,eq,1,11,,,2445438,2.74,l,0.235,33,17,1511748,UW,Jiggle,2013-05-25 08:23:24.68-07,48.5686667,-122.1646667,14.88,0.8,0.44,0.78,2.01,,,0,n,n,n,,,,,,,,,,,2.04,36,79,0.79,183,8,0.55,,
60540267,px,1,5,1203248,Canada blast,1173138,0.88,d,0,1,1,1428778,UW,Jiggle,2013-06-13 11:07:06.41-07,49.1195,-122.1308333,-0.492,0.5,0.39,2.76,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,2.76,183,0,1.3,,
60551271,px,1,11,,,1188448,0.92,d,0.171,3,3,1442953,UW,Jiggle,2013-07-11 10:29:54.519999-07,49.1006667,-122.155,-0.747,0.5,0.14,1.09,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.09,183,0,0.46,,
60552001,eq,1,12,,,2446923,1.54,l,0.115,11,8,1442913,UW,Jiggle,2013-07-12 07:26:08.869999-07,48.6335,-122.2045,15.946,0.5,0.37,0.73,3.27,,,0,n,n,n,,,,,,,,,,,3.35,15,77,0.68,185,12,0.59,,
60552846,eq,1,15,,,2446953,2.04,l,0.166,35,20,1442553,UW,Jiggle,2013-07-12 23:51:00.169998-07,48.6366667,-122.2091667,16.915,0.8,0.41,0.5,2.16,,,0,n,n,n,,,,,,,,,,,2.19,35,79,0.51,233,9,0.48,,
60556377,px,1,5,,,1189498,0.95,d,0.152,3,3,1444053,UW,Jiggle,2013-07-19 14:42:39.04-07,49.1073333,-122.1556667,-0.85,0.5,0.23,1.43,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.43,196,0,0.77,,
60561697,eq,1,8,,,1197008,0.75,d,0.028,4,4,1451463,UW,Jiggle,2013-07-31 12:20:30.16-07,48.5383333,-121.713,8.282,0.5,0.89,3.98,62.89,,,0,y,n,n,,,,,,,,,,,62.97,303,87,3.98,97,2,1.62,,
60570851,eq,1,11,,,2449683,0.95,l,0.246,5,4,1459273,UW,Jiggle,2013-08-12 19:01:49.969999-07,48.5328333,-121.976,4.301,0.5,0.17,0.46,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.46,290,0,0.28,,
60032508,px,1,8,,,2448688,1.11,l,0.037,6,4,1462493,UW,Jiggle,2013-08-16 10:19:04.619999-07,48.6531667,-122.0931667,-0.742,0.5,0.22,0.81,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.81,275,0,0.67,,
60032813,eq,1,9,,,2448703,1,l,0.146,6,5,1462433,UW,Jiggle,2013-08-18 04:32:21.09-07,48.7625,-122.1093333,12.673,0.5,0.24,0.62,2.98,,,0,n,n,n,,,,,,,,,,,3.03,5,79,0.62,234,6,0.48,,
60574667,eq,1,11,,,2449968,1.12,l,0.124,10,7,1462403,UW,Jiggle,2013-08-18 04:48:08.529999-07,48.538,-122.0721667,9.751,0.5,0.22,0.52,6.71,,,0,n,n,n,,,,,,,,,,,6.72,139,87,0.52,344,2,0.39,,
60575467,px,1,5,,,1208803,0.78,d,0.079,2,2,1463053,UW,Jiggle,2013-08-19 10:26:56.519999-07,49.0373333,-122.1821667,-0.933,0.3,0.13,6.77,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,6.77,135,0,1.6,,
60580862,eq,1,10,,,2450668,0.79,l,0.097,6,5,1469648,UW,Jiggle,2013-08-28 04:51:38.62-07,48.5743333,-122.0453333,4.136,0.5,0.07,0.47,9.54,,,0,y,n,n,,,,,,,,,,,9.54,72,89,0.47,58,0,0.32,,
60583866,eq,1,6,,,1218788,0.66,d,0.122,4,4,1472243,UW,Jiggle,2013-09-02 23:17:04.09-07,48.4676667,-121.663,3.018,0.5,0.17,0.47,16.49,,,0,y,n,n,,,,,,,,,,,16.49,0,90,0.47,225,0,0.36,,
60590297,px,1,5,,,1224088,0.8,d,0.045,2,2,1477243,UW,Jiggle,2013-09-12 11:13:19.5-07,49.0881667,-122.1556667,-0.946,0.5,0.06,1.16,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.16,307,0,0.62,,
60591562,eq,1,11,,,2451478,1.6,l,0.183,22,17,1481083,UW,Jiggle,2013-09-15 02:48:59.32-07,48.6173333,-121.6653333,-0.834,1,0.19,0.46,0.93,,,0,n,n,n,,,,,,,,,,,1.04,56,63,0.4,236,26,0.23,,
60593167,px,1,5,,,1225098,0.73,d,0.3,2,2,1478153,UW,Jiggle,2013-09-16 11:56:49.75-07,48.8385,-121.8715,-1.199,0.3,0.36,7.45,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,7.45,140,0,1.52,,
60599257,eq,1,9,1238043,Just over border w/Canada,1228388,1.4,d,0.35,5,5,1481543,UW,Jiggle,2013-09-26 12:20:15.25-07,49.1131667,-122.1408333,2.464,0.8,0.12,1.25,0.56,,,0,n,n,n,,,,,,,,,,,1.25,6,4,0.57,114,76,0.49,,
60610702,eq,1,9,1242453,Just across border with Canada,1235603,1.48,d,0.216,5,5,1488458,UW,Jiggle,2013-10-14 13:43:58.82-07,49.042,-122.1065,7.21,0.8,0.06,1.24,0.34,,,0,n,n,n,,,,,,,,,,,1.28,13,15,0.35,134,61,0.25,,
60613552,px,1,8,1244358,Canada blast,1239018,0.81,d,0.08,2,2,1491863,UW,Jiggle,2013-10-18 13:13:37.099999-07,49.0406667,-122.1991667,-1.062,0.5,0.07,2.27,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,2.27,170,0,0.39,,
60613742,px,1,8,1244443,Canada blast,1239088,0.87,d,0.069,2,2,1491943,UW,Jiggle,2013-10-18 16:49:51.349998-07,49.1018333,-122.1633333,-0.878,0.5,0.17,1.85,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.85,217,0,0.6,,
60621302,eq,1,11,,,2453053,1.38,l,0.227,11,8,1498193,UW,Jiggle,2013-11-01 01:21:48.719999-07,48.6491667,-121.5586667,3.109,0.5,0.17,0.48,2.91,,,0,n,n,n,,,,,,,,,,,2.91,254,88,0.48,73,1,0.23,,
60623217,eq,1,6,,,1246833,1.06,d,0.254,5,5,1499773,UW,Jiggle,2013-11-04 10:43:14.279999-08,48.5326667,-121.6566667,5.688,0.5,0.29,1.25,5.98,,,0,n,n,n,,,,,,,,,,,6.09,68,79,1.27,233,10,0.59,,
60627261,eq,1,8,,,2453453,1.74,l,0.07,23,12,1502853,UW,Jiggle,2013-11-10 11:18:12.34-08,48.5858333,-122.2131667,8.8,0.5,0.33,0.82,4.92,,,0,n,n,n,,,,,,,,,,,4.92,134,88,0.82,254,0,0.6,,
