evid,etype,remark,auth,calculated_distance_km,origin_time,lat,lon,depth,totalarr,no_defining_phases,no_S_phase,orig_quality,wrms,rflag,fixed_depth,fixed_epicenter,fixed_origin_time,origin_bogusflag,magnitude,magtype,mag_nsta,mag_nobs,mag_uncertainty,orid,sxx,syy,szz,stt,sxy,sxz,syz,stx,sty,stz,azismall,dipsmall,magsmall,aziinter,dipinter,maginter,azilarge,diplarge,maglarge,lddate,subsource,version,lddate
61847017,px,Canada Blast,UW,44.72219120194055,2022-06-28 10:21:33.19-07,49.11783333333333,-122.13616666666667,-0.7,10,10,0,0.5,0.18,F,y,n,n,0,1.09,d,6,6,0.213441972681212,3201338,,,,,,,,,,,,,0.77,162,0,1.08,0,90,31.61,2022-08-09 21:15:27.900222,RT2,4,2022-06-28 17:25:22.123059
61848577,lf,Mt. Baker,UW,5.271814763801196,2022-07-02 15:18:32.35-07,48.73383333333334,-121.85416666666667,-0.15,9,8,3,0.5,0.39,F,n,n,n,0,1.26,l,6,11,0.10444605433283471,3201658,,,,,,,,,,,,,0.82,95,11,1.03,334,68,3.57,2022-08-10 22:04:04.356973,RT2,4,2022-07-02 22:22:44.444958
61849792,px,Canada blast,UW,47.29561188253473,2022-07-05 10:52:37.51-07,49.14333333333333,-122.13983333333333,-0.68,14,14,5,0.5,0.35,F,y,n,n,0,1.48,l,7,13,0.05135659337013676,3204013,,,,,,,,,,,,,0.99,181,0,1.79,0,90,31.61,2022-09-01 17:51:30.231179,RT2,3,2022-07-05 17:56:28.59462
61849882,lf,Mt. Baker,UW,1.794722996706693,2022-07-05 16:29:31.58-07,48.76116666666667,-121.831,-0.71,12,12,4,1,0.29,F,n,n,n,0,1.53,l,6,18,0.0895104475187295,3204043,,,,,,,,,,,,,0.49,60,1,0.66,301,86,1.25,2022-09-01 18:12:26.004866,RT2,3,2022-07-05 23:33:12.848973
61851207,lf,Mt. Baker,UW,1.609225185179288,2022-07-09 02:26:06.07-07,48.779333333333334,-121.7965,-0.71,8,7,1,0.5,0.32,F,n,n,n,0,1.52,l,6,18,0.1309165720600347,3208013,,,,,,,,,,,,,0.61,324,4,1.44,74,76,8.13,2022-10-05 00:12:47.845437,RT2,5,2022-07-09 09:30:02.546967
61852817,lf,Mt Baker,UW,3.15786796641444,2022-07-13 11:42:13.200001-07,48.797,-121.8435,-0.97,8,8,4,0.25,0.53,F,n,n,n,0,1.24,l,4,8,0.17032002566213222,3214113,,,,,,,,,,,,,0.97,203,26,1.53,341,55,10.84,2022-12-13 23:08:59.821736,RT2,3,2022-07-13 18:45:42.363159
61852842,px,Canada blast,UW,43.69811671126677,2022-07-13 12:29:48.949999-07,49.092666666666666,-122.16833333333334,-0.85,11,10,4,0.5,0.33,F,y,n,n,0,1.37,l,5,12,0.16821232468830927,3214118,,,,,,,,,,,,,1.44,309,0,1.82,0,90,31.61,2022-12-13 23:15:31.981572,RT2,2,2022-07-13 19:33:54.71181
61862176,lf,Mt. Baker,UW,2.6149811945371715,2022-07-15 04:46:31.62-07,48.782666666666664,-121.85066666666667,-0.71,10,7,2,0.5,0.36,F,n,n,n,0,1.36,l,5,15,0.10918144745853042,3198748,,,,,,,,,,,,,0.77,142,25,1.44,338,63,2.88,2022-07-15 16:41:40.89492,RT1,2,2022-07-15 11:50:36.108071
61862496,px,Canada blast,UW,38.37652445851227,2022-07-15 14:00:24.459999-07,49.0605,-122.11116666666666,-0.81,8,5,0,0.5,0.15,F,y,n,n,0,1.23,l,5,10,0.20956406824324958,3198903,,,,,,,,,,,,,1.01,205,0,2.17,0,90,31.61,2022-07-16 16:12:17.405296,RT1,2,2022-07-15 21:04:40.305499
61863091,lf,Mt. Baker,UW,3.739674503684433,2022-07-18 02:49:38.5-07,48.74183333333333,-121.82933333333334,0.09,9,7,2,1,0.06,F,n,n,n,0,1.58,l,7,23,0.0743537181192333,3198988,,,,,,,,,,,,,0.29,53,7,0.34,169,74,0.69,2022-07-18 18:33:37.642204,RT1,2,2022-07-18 09:53:32.174104
61855647,px,Canada blast,UW,32.415696942634305,2022-07-21 14:39:04-07,49.02,-122.05633333333333,-0.7,10,5,0,0.5,0.08,F,y,n,n,0,1.4000000000000001,l,7,14,0.09469110372149192,3199283,,,,,,,,,,,,,0.63,179,0,4.14,0,90,31.61,2022-07-22 18:28:50.128511,RT2,2,2022-07-21 21:43:13.883128
61856207,lf,Mt. Baker,UW,3.1155348295472938,2022-07-23 08:53:04.950001-07,48.77316666666667,-121.85966666666667,0.18,8,8,3,0.5,0.5,F,n,n,n,0,1.27,l,4,12,0.1161303609193507,3199798,,,,,,,,,,,,,0.96,158,33,1.17,354,55,5.23,2022-07-26 20:03:02.73291,RT2,2,2022-07-23 15:56:57.533684
61856452,lf,Mt. Baker,UW,2.301181574306613,2022-07-24 10:22:38.03-07,48.77283333333333,-121.8485,-0.81,9,9,3,0.5,0.42,F,n,n,n,0,1.19,l,5,11,0.05524499032421737,3199458,,,,,,,,,,,,,0.76,147,31,1.19,337,57,5.01,2022-07-24 22:51:07.777766,RT2,2,2022-07-24 17:25:59.164714
61857022,px,Canada blast,UW,40.74493788948191,2022-07-26 10:18:19.139999-07,49.09466666666667,-122.0885,-0.85,8,5,2,0.5,0.17,F,y,n,n,0,0.91,l,3,6,0.07060521678249498,3199763,,,,,,,,,,,,,1.59,307,0,3.17,0,90,31.61,2022-07-26 19:11:27.607131,RT2,3,2022-07-26 17:21:46.073706
61857212,px,Canada blast,UW,45.50071411598385,2022-07-26 14:40:56.029999-07,49.11266666666667,-122.168,-0.7,17,17,7,0.5,0.37,F,y,n,n,0,1.77,l,9,24,0.17555202061961872,3199863,,,,,,,,,,,,,0.84,174,0,1.49,0,90,31.61,2022-07-27 16:46:48.361319,RT2,2,2022-07-26 21:44:56.194004
61857467,px,Canada blast,UW,47.95864680967583,2022-07-27 13:09:57.429998-07,49.1325,-122.1835,-0.7,8,7,1,0.5,0.3,F,y,n,n,0,1.12,l,4,8,0.08144411532564577,3199953,,,,,,,,,,,,,1.6,181,0,4.65,0,90,31.61,2022-07-28 17:53:08.114301,RT2,2,2022-07-27 20:13:27.394031
61857632,lf,Mt. Baker,UW,4.657219764522088,2022-07-28 03:14:20.509998-07,48.79216666666667,-121.87483333333333,-0.57,8,5,0,0.25,0.07,F,y,n,n,0,1.3900000000000001,l,5,15,0.111482507298025,3199948,,,,,,,,,,,,,0.35,159,37,0.81,332,52,10.02,2022-07-28 17:46:21.86414,RT2,2,2022-07-28 10:18:58.808549
61866671,px,Canada blast,UW,47.28381905510304,2022-07-28 13:41:03.84-07,49.146,-122.13233333333334,-0.68,12,11,0,0.5,0.44,F,y,n,n,0,1.3900000000000001,l,6,13,0.10377920868955415,3200023,,,,,,,,,,,,,1.6,198,0,4.31,0,90,31.61,2022-07-29 19:00:37.666503,RT1,2,2022-07-28 20:45:02.68452
61866796,lf,Mt. Baker,UW,3.796103682237443,2022-07-29 00:36:44.119999-07,48.79066666666667,-121.86283333333333,-0.71,8,7,0,0.5,0.51,F,n,n,n,0,1.37,l,5,16,0.09620783819061207,3200078,,,,,,,,,,,,,1.26,153,13,2.06,340,76,4.17,2022-07-29 20:14:58.646811,RT1,2,2022-07-29 07:40:36.97462
61867011,px,Canada blast,UW,40.930872596702095,2022-07-29 15:29:05.349998-07,49.129333333333335,-121.96633333333334,-1.1,5,5,2,0.5,0.03,F,y,n,n,0,0.8200000000000001,d,3,3,0.05709853025456191,3200188,,,,,,,,,,,,,0.52,162,0,0.75,0,90,31.61,2022-07-30 00:33:40.31744,RT1,3,2022-07-29 22:32:35.881081
61867051,lf,Mt. Baker,UW,5.45289482832752,2022-07-29 17:39:55.629999-07,48.80166666666667,-121.87916666666666,-0.79,9,9,3,0.25,0.57,F,n,n,n,0,1.27,l,5,14,0.06749875024637442,3215178,,,,,,,,,,,,,0.98,138,54,2.17,330,35,9.19,2022-12-23 21:09:24.437794,RT1,2,2022-07-30 00:43:28.831081
61867156,eq,First of a double event,UW,43.1943410592205,2022-07-30 04:23:23.809998-07,48.556,-122.3035,16.76,12,11,4,1,0.16,F,n,n,n,0,1.02,l,5,10,0.09654173496901491,3215228,,,,,,,,,,,,,0.66,293,30,0.77,83,55,1.03,2022-12-24 00:30:48.851285,RT1,4,2022-07-30 11:27:40.960087
61502348,eq,Second of double event,UW,42.91856123661353,2022-07-30 04:23:32.69-07,48.55133333333333,-122.294,16.02,12,12,5,1,0.18,F,n,n,n,0,1.37,l,5,13,0.12850915518847383,3215233,,,,,,,,,,,,,0.71,249,19,0.77,90,68,1.13,2022-12-24 00:33:57.712606,Jiggle,3,2022-12-24 00:23:01.106467
61867296,lf,Mt. Baker,UW,3.686745418385207,2022-07-30 10:39:34.46-07,48.75066666666667,-121.85216666666666,0.33,7,5,0,0.5,0.21,F,n,n,n,0,1.49,l,5,16,0.04643567517946268,3200243,,,,,,,,,,,,,0.72,172,22,0.85,331,66,3.68,2022-07-31 05:12:55.317205,RT1,2,2022-07-30 17:43:40.537125
61868306,lf,Mt. Baker,UW,2.9144149076607673,2022-08-01 12:49:49.15-07,48.799,-121.83133333333333,-0.92,8,7,3,0.25,0.19,F,n,n,n,0,1.53,l,4,11,0.1605896430379654,3215268,,,,,,,,,,,,,0.34,153,31,0.64,333,58,10.7,2022-12-24 02:22:52.133686,RT1,2,2022-08-01 19:53:29.11113
61859502,lf,Mt. Baker,UW,5.671652270184281,2022-08-02 08:15:56.73-07,48.81633333333333,-121.8615,-0.63,8,8,2,0.5,0.43,F,n,n,n,0,1.33,l,5,13,0.1254032818851354,3200508,,,,,,,,,,,,,1.09,126,15,1.36,318,74,4,2022-08-02 19:36:58.024449,RT2,2,2022-08-02 15:19:48.497152
61859577,lf,Mt. Baker,UW,5.2099836537333815,2022-08-02 14:05:49.67-07,48.74633333333333,-121.874,-0.53,7,6,2,0.5,0.19,F,n,n,n,0,0.78,l,2,4,0.07939021290405718,3201273,,,,,,,,,,,,,0.46,249,9,0.71,359,64,7.07,2022-08-09 20:20:40.092466,RT2,2,2022-08-02 21:09:18.888882
61859667,lf,Mt. Baker,UW,1.3098594128843064,2022-08-03 00:03:28.08-07,48.769666666666666,-121.8335,-0.43,8,7,1,0.75,0.25,F,n,n,n,0,1.08,l,5,11,0.08495304445520846,3201228,,,,,,,,,,,,,0.69,170,9,0.92,317,79,2.06,2022-08-09 18:51:56.399942,RT2,2,2022-08-03 07:07:16.792005
61859687,lf,Mt. Baker,UW,4.158690787980383,2022-08-03 03:15:42.24-07,48.8025,-121.85483333333333,-0.81,7,7,2,0.25,0.64,F,n,n,n,0,1.01,l,4,8,0.1093687236659101,3200593,,,,,,,,,,,,,1.26,148,47,3.73,333,42,28.55,2022-08-03 22:02:11.722541,RT2,2,2022-08-03 10:19:13.991179
61859842,lf,Mt. Baker,UW,5.771856947924389,2022-08-03 14:34:45.219999-07,48.74333333333333,-121.88016666666667,-0.7,6,5,1,0.5,0.15,F,n,n,n,0,1.22,l,3,7,0.13244837927068986,3200763,,,,,,,,,,,,,0.54,240,13,0.85,10,68,3.43,2022-08-05 05:52:59.503923,RT2,2,2022-08-03 21:38:18.515043
61860362,lf,Mt Baker low-freq,UW,3.1822534380059455,2022-08-05 07:03:53.51-07,48.769666666666666,-121.86,0.47,7,6,1,0.75,0.13,F,n,n,n,0,1.46,l,5,15,0.08460586442769191,3201238,,,,,,,,,,,,,0.43,183,34,0.48,350,55,2.3,2022-08-09 18:55:36.917382,RT2,3,2022-08-05 14:07:43.497737
61860482,eq,Mt. Baker,UW,8.50121543825202,2022-08-05 17:22:49.369999-07,48.84733333333333,-121.8525,3.42,5,5,2,0.5,0.02,F,y,n,n,0,-0.32,d,2,2,0.07893812218802199,3201193,,,,,,,,,,,,,0.24,331,12,0.83,170,76,6.82,2022-08-09 18:22:19.387362,RT2,3,2022-08-06 00:26:18.568095
61860777,lf,Mt. Baker,UW,2.93355271352027,2022-08-06 20:15:33.04-07,48.773,-121.85716666666667,-0.27,9,7,2,0.5,0.37,F,n,n,n,0,1.51,l,4,14,0.08350694391660973,3201138,,,,,,,,,,,,,0.83,204,18,1.21,333,62,8.25,2022-08-09 04:07:40.565859,RT2,2,2022-08-07 03:19:20.001765
61860987,lf,Mount Baker multiple LF events,UW,2.9150677332248653,2022-08-07 18:52:16.639999-07,48.760333333333335,-121.85066666666667,-0.24,7,5,1,0.5,0.14,F,n,n,n,0,1.07,l,5,10,0.07865648427234784,3215668,,,,,,,,,,,,,0.38,239,10,0.6,351,63,8.87,2022-12-29 04:40:31.631946,RT2,3,2022-08-08 01:55:45.594033
61861017,lf,Mount Baker low-freq. poor arrivals,UW,3.7801302617282184,2022-08-08 02:35:22.649998-07,48.796,-121.85716666666667,-0.79,5,5,1,0.25,0.36,F,y,n,n,0,1.02,l,3,5,0.0035965943798785815,3201233,,,,,,,,,,,,,0.86,157,31,3.52,332,57,26.61,2022-08-09 18:53:51.060206,RT2,3,2022-08-08 09:38:53.446735
61861162,px,Canada blast,UW,41.4547460766452,2022-08-08 13:37:46.25-07,49.101,-122.09116666666667,-0.69,9,7,2,0.5,0.2,F,y,n,n,0,1.6600000000000001,l,4,8,0.13591198847709907,3201088,,,,,,,,,,,,,1.08,286,0,2.58,0,90,31.61,2022-08-09 01:00:58.460197,RT2,2,2022-08-08 20:41:20.911095
61861227,lf,Mt. Baker,UW,3.2779264909897443,2022-08-08 19:16:06.77-07,48.781,-121.86083333333333,-0.83,9,8,2,0.75,0.25,F,n,n,n,0,1.33,l,5,14,0.07546806769712855,3201538,,,,,,,,,,,,,0.48,141,19,0.91,355,67,2.38,2022-08-10 18:20:57.348853,RT2,2,2022-08-09 02:20:20.178249
61862327,lf,Mt. Baker,UW,2.3517382780461693,2022-08-11 11:01:24.199997-07,48.76983333333333,-121.8485,-0.71,8,6,1,0.5,0.35,F,n,n,n,0,1.46,l,5,17,0.08319232360214257,3201763,,,,,,,,,,,,,0.84,134,19,1.09,356,64,5.31,2022-08-11 19:30:52.246989,RT2,2,2022-08-11 18:05:13.163184
61862352,px,Canada blast,UW,44.38800719497044,2022-08-11 11:28:30.79-07,49.12716666666667,-122.102,-0.68,6,5,1,0.5,0.21,F,y,n,n,0,1.1,l,3,7,0.07082100057745455,3202203,,,,,,,,,,,,,1.78,295,0,2.5,0,90,31.61,2022-08-16 21:28:24.029784,RT2,2,2022-08-11 18:32:04.384212
61862602,lf,Mt. Baker,UW,0.47855067274082846,2022-08-12 04:37:40.91-07,48.771,-121.821,-0.7,14,12,3,0.5,0.69,F,n,n,n,0,1.34,l,9,19,0.10288855445647349,3215768,,,,,,,,,,,,,1.33,231,8,1.56,8,78,3.11,2022-12-29 20:14:31.532526,RT2,3,2022-08-12 11:41:36.160139
61863097,lf,Mt. Baker,UW,1.736203447899614,2022-08-13 13:24:29.49-07,48.77733333333333,-121.8405,-0.67,6,6,1,0.25,0.83,F,n,n,n,0,1.4000000000000001,l,4,11,0.09645030703410118,3201978,,,,,,,,,,,,,2.15,160,26,3.03,336,63,25.27,2022-08-14 04:46:55.523567,RT2,2,2022-08-13 20:28:07.379923
61863582,px,Canada blast,UW,46.80843882203337,2022-08-15 13:06:23.529999-07,49.132,-122.15566666666666,-0.85,6,6,2,0.5,0.3,F,y,n,n,0,1.16,l,3,5,0.13739482759487354,3215893,,,,,,,,,,,,,1.6,135,0,3.01,0,90,31.61,2022-12-31 00:50:27.209182,RT2,2,2022-08-15 20:09:57.855354
61863737,lf,Mt. Baker,UW,4.104062124417596,2022-08-16 02:16:07.259998-07,48.781,-121.87233333333333,-0.71,10,8,2,0.75,0.2,F,n,n,n,0,1.4000000000000001,l,6,18,0.11236229163804312,3202258,,,,,,,,,,,,,0.42,148,25,0.83,342,63,2.59,2022-08-17 04:18:06.372605,RT2,2,2022-08-16 09:19:53.990028
61873091,lf,Mt. Baker,UW,6.804460103298789,2022-08-17 09:55:30.12-07,48.8145,-121.8875,-0.52,10,9,2,1,0.23,F,n,n,n,0,0.92,l,4,6,0.05120344633509055,3202318,,,,,,,,,,,,,0.64,337,14,0.79,118,71,1.49,2022-08-18 04:30:53.030047,RT1,2,2022-08-17 16:59:00.173123
61873236,lf,Mt. Baker,UW,2.2529629194879366,2022-08-18 07:24:23.689999-07,48.76283333333333,-121.84233333333333,-0.68,13,11,4,0.5,0.5,F,y,n,n,0,1.49,l,6,20,0.08317151313183069,3202383,,,,,,,,,,,,,0.95,220,0,1.09,0,90,31.61,2022-08-18 20:16:19.533396,RT1,2,2022-08-18 14:28:12.355237
61873256,px,Canada blast,UW,43.04143918781997,2022-08-18 10:26:52.699999-07,49.0915,-122.15533333333333,-0.68,12,11,3,0.5,0.25,F,y,n,n,0,1.3800000000000001,l,5,11,0.17562659204351871,3202388,,,,,,,,,,,,,0.67,182,0,1.3,0,90,31.61,2022-08-18 20:29:47.280878,RT1,2,2022-08-18 17:30:46.503955
61873311,px,Canada blast,UW,40.87949659386982,2022-08-18 13:28:25.609997-07,49.08166666666666,-122.12466666666667,-0.81,6,6,1,0.25,0.33,F,y,n,n,0,0.9500000000000001,l,3,5,0.20258190534243736,3202863,,,,,,,,,,,,,2.07,309,0,5.46,0,90,31.61,2022-08-23 00:08:27.87981,RT1,2,2022-08-18 20:32:23.77912
61864532,px,Canada blast,UW,33.44794679923232,2022-08-19 15:19:48.52-07,49.029333333333334,-122.06033333333333,-0.7,9,8,0,0.25,0.28,F,y,n,n,0,0.7000000000000001,d,4,4,0.12568644361746628,3202658,,,,,,,,,,,,,1.35,162,0,8.6,0,90,31.61,2022-08-21 04:37:37.756032,RT2,5,2022-08-19 22:23:22.038147
61865167,lf,Mt. Baker,UW,2.3372392244484073,2022-08-22 07:49:53.209999-07,48.7955,-121.81583333333333,4.51,8,8,2,0.5,0.49,F,y,n,n,0,1.33,l,5,12,0.1956676290668089,3202788,,,,,,,,,,,,,1.64,183,2,2.31,14,87,29.66,2022-08-22 20:07:53.608726,RT2,2,2022-08-22 14:53:45.739791
61865502,lf,Mt. Baker,UW,2.2527525216044206,2022-08-23 12:00:13.419998-07,48.76,-121.83866666666667,-0.67,8,8,2,0.5,0.39,F,n,n,n,0,1.34,l,5,15,0.04465689621658475,3202958,,,,,,,,,,,,,0.88,88,3,0.98,350,64,4.99,2022-08-23 19:53:54.39598,RT2,2,2022-08-23 19:03:48.717149
61866072,px,Canada blast,UW,46.037804973478586,2022-08-25 11:08:37.61-07,49.1285,-122.14416666666666,-0.68,11,11,4,0.5,0.35,F,y,n,n,0,1.33,l,4,8,0.08079571413067099,3203268,,,,,,,,,,,,,0.86,172,0,2.55,0,90,31.61,2022-08-25 20:42:00.433422,RT2,2,2022-08-25 18:12:47.942925
61866107,px,Canada blast,UW,49.284817976170864,2022-08-25 13:45:24.869999-07,49.17033333333333,-122.121,-0.81,8,8,1,0.5,0.35,F,y,n,n,0,1.12,l,4,6,0.08040903901715946,3203298,,,,,,,,,,,,,2.31,148,0,3.28,0,90,31.61,2022-08-26 03:53:02.183513,RT2,2,2022-08-25 20:48:53.94612
61866342,px,Canada blast,UW,42.99583951745892,2022-08-26 14:09:54.849998-07,49.084,-122.17,-0.84,9,8,3,0.5,0.17,F,y,n,n,0,1.37,l,3,4,0.09692381898791214,3203383,,,,,,,,,,,,,0.75,212,0,1.56,0,90,31.61,2022-08-26 22:02:09.99863,RT2,2,2022-08-26 21:13:48.374456
61866492,lf,Mt. Baker,UW,3.357388074179756,2022-08-26 23:42:22.25-07,48.762,-121.7755,3.65,11,10,2,0.5,0.52,F,y,n,n,0,1.25,l,8,19,0.08184951941950991,3203488,,,,,,,,,,,,,1.41,114,0,1.65,39,88,36.71,2022-08-28 19:45:17.884014,RT2,2,2022-08-27 06:46:04.102163
61866727,lf,Mt. Baker,UW,2.4185578384346638,2022-08-27 20:23:27.64-07,48.794666666666664,-121.80483333333333,3.22,9,8,2,0.5,0.29,F,y,n,n,0,1.44,l,6,17,0.15501947256400328,3203468,,,,,,,,,,,,,1.11,136,0,1.91,0,90,25.77,2022-08-28 19:02:25.641659,RT2,2,2022-08-28 03:27:03.040282
61866942,lf,Mt. Baker,UW,1.4191188918188669,2022-08-29 02:30:40.24-07,48.78483333333333,-121.80583333333334,-0.65,9,9,3,0.5,0.45,F,n,n,n,0,1.06,l,6,12,0.1297945133919729,3203638,,,,,,,,,,,,,0.82,129,9,1.53,8,71,4.07,2022-08-29 18:38:37.373463,RT2,2,2022-08-29 09:34:10.309714
61876216,lf,Mt. Baker,UW,3.5087465158646203,2022-08-29 20:47:53.33-07,48.781666666666666,-121.86383333333333,-0.57,7,7,2,0.5,0.25,F,y,n,n,0,1.23,l,4,8,0.046648516420774166,3203743,,,,,,,,,,,,,0.48,164,0,1.08,0,90,31.61,2022-08-30 19:58:01.938338,RT1,2,2022-08-30 03:51:40.765044
61876681,lf,Mt. Baker,UW,4.04186898057765,2022-08-31 13:22:43.68-07,48.78966666666667,-121.86733333333333,-0.78,10,5,1,0.5,0.04,F,n,n,n,0,1.3900000000000001,l,4,13,0.05259845781694428,3203888,,,,,,,,,,,,,0.25,130,37,0.54,336,49,3.44,2022-09-01 00:06:28.124796,RT1,3,2022-08-31 20:26:31.675113
61868337,px,Canada blast,UW,44.31504992711294,2022-09-02 14:31:45.52-07,49.11216666666667,-122.1395,-0.68,15,13,0,0.5,0.16,F,y,n,n,0,1.25,l,7,13,0.07848408627574366,3217333,,,,,,,,,,,,,0.49,174,0,0.79,0,90,31.61,2023-01-17 22:57:11.745341,RT2,3,2022-09-02 21:35:21.779915
61868542,lf,Mt. Baker,UW,4.98893334851221,2022-09-02 23:26:04.709999-07,48.814,-121.8495,-0.82,9,9,3,0.25,0.84,F,n,n,n,0,1.6,l,5,13,0.05264853653246249,3217433,,,,,,,,,,,,,1.21,141,51,4.04,332,38,15.75,2023-01-18 20:10:10.905295,RT2,3,2022-09-03 06:29:57.722478
61869422,lf,Mt. Baker,UW,2.976259792035997,2022-09-07 07:56:40.82-07,48.7625,-121.8535,-0.25,5,5,0,0.5,0.27,F,n,n,n,0,1.3,l,4,12,0.08057430169705726,3204818,,,,,,,,,,,,,0.88,204,15,1.13,337,68,7.08,2022-09-07 23:16:51.58984,RT2,2,2022-09-07 15:00:18.449185
61869727,lf,Mt. Baker,UW,2.1852769594264925,2022-09-08 11:03:29.08-07,48.79233333333333,-121.80466666666666,0.12,8,7,3,0.75,0.11,F,n,n,n,0,1.47,l,4,10,0.1423461277366328,3204928,,,,,,,,,,,,,0.37,226,52,0.83,16,33,3.1,2022-09-08 19:51:14.879999,RT2,2,2022-09-08 18:07:05.375009
61879141,px,Canada blast,UW,42.64669746100285,2022-09-09 17:10:30.62-07,49.092166666666664,-122.14433333333334,-0.7,10,10,3,0.5,0.28,F,y,n,n,0,1.03,l,4,9,0.08991331060859731,3205783,,,,,,,,,,,,,0.73,179,0,1.58,0,90,31.61,2022-09-17 00:08:41.133764,RT1,2,2022-09-10 00:14:22.818837
61879276,px,Canada blast,UW,44.64459813698783,2022-09-10 12:09:03.849998-07,49.12266666666667,-122.12166666666667,-0.7,13,13,3,0.5,0.22,F,y,n,n,0,1.31,l,7,15,0.10737023321661399,3222948,,,,,,,,,,,,,0.64,172,0,1.38,0,90,31.61,2023-03-24 06:01:20.734053,RT1,2,2022-09-10 19:12:56.826021
61879371,lf,Mt. Baker,UW,1.074521773261092,2022-09-11 02:08:46.299999-07,48.783833333333334,-121.821,-0.7,11,11,4,0.5,0.44,F,n,n,n,0,1.19,l,6,16,0.09145123253673271,3205183,,,,,,,,,,,,,0.65,150,26,1.19,332,63,2.94,2022-09-11 23:37:40.179243,RT1,2,2022-09-11 09:12:17.197095
61879811,lf,Mt. Baker,UW,1.9124218637877197,2022-09-12 20:21:27.77-07,48.788666666666664,-121.832,4.33,7,6,2,0.5,0.06,F,y,n,n,0,1.61,l,4,14,0.10700404467054125,3205343,,,,,,,,,,,,,0.3,176,0,0.5,0,90,31.61,2022-09-13 18:58:20.616645,RT1,2,2022-09-13 03:25:17.278095
61880396,px,Canada blast,UW,46.41117850728026,2022-09-14 16:27:37.13-07,49.13666666666666,-122.13316666666667,-0.7,14,14,1,0.5,0.3,F,y,n,n,0,1.41,l,7,15,0.10900884041181391,3205613,,,,,,,,,,,,,0.95,153,0,1.67,0,90,31.61,2022-09-15 17:50:23.897907,RT1,2,2022-09-14 23:31:52.935467
61881046,lf,Mt. Baker,UW,6.572776929981029,2022-09-17 00:16:56.42-07,48.771,-121.72766666666666,3.49,14,13,4,0.5,0.27,F,y,n,n,0,1.6300000000000001,l,10,29,0.17794845584944774,3206153,,,,,,,,,,,,,0.47,118,0,1.11,76,88,19.69,2022-09-19 19:41:29.187921,RT1,2,2022-09-17 07:20:49.695164
61881876,px,Canada blast,UW,40.047378804944806,2022-09-20 10:13:02.43-07,49.078833333333336,-122.11033333333333,-0.7,11,10,3,0.5,0.26,F,y,n,n,0,0.9500000000000001,l,3,5,0.004926640936975146,3206443,,,,,,,,,,,,,1.09,285,0,2.09,0,90,31.61,2022-09-21 21:29:45.933359,RT1,2,2022-09-20 17:16:36.348091
61882246,px,Canada blast,UW,41.287385058976106,2022-09-21 12:08:09.669998-07,49.092166666666664,-122.10983333333333,-0.69,10,10,3,0.5,0.24,F,y,n,n,0,1.42,l,5,10,0.1796504135438265,3206573,,,,,,,,,,,,,0.75,220,0,1.26,0,90,31.61,2022-09-22 20:55:08.645357,RT1,2,2022-09-21 19:11:56.133312
61874202,px,Canada blast,UW,45.13665944066172,2022-09-23 12:41:41.78-07,49.117666666666665,-122.14733333333334,-0.68,9,7,1,0.5,0.1,F,y,n,n,0,1.36,l,3,5,0.25123918884678687,3207218,,,,,,,,,,,,,0.68,208,0,1.04,0,90,31.61,2022-09-27 20:56:53.270699,RT2,2,2022-09-23 19:45:30.610025
61874742,lf,Mt. Baker,UW,10.217925813740466,2022-09-25 21:35:20.969997-07,48.865,-121.793,2.07,12,9,4,0.75,0.24,F,n,n,n,0,1.44,l,6,10,0.13224888950612068,3206863,,,,,,,,,,,,,0.54,136,41,0.83,2,37,2.35,2022-09-26 18:24:41.082175,RT2,2,2022-09-26 04:38:58.550616
61884226,px,Canada blast,UW,45.72863905359838,2022-09-27 13:06:20.419998-07,49.13466666666667,-122.1195,-0.64,6,5,1,0.5,0.22,F,y,n,n,0,1.01,d,3,3,0.15078305289837468,3207288,,,,,,,,,,,,,1.83,305,0,4.87,0,90,31.61,2022-09-28 01:26:12.343928,RT1,3,2022-09-27 20:09:56.482113
61884231,px,Canada blast,UW,43.72590962520105,2022-09-27 13:09:30-07,49.11033333333334,-122.12866666666666,-0.55,11,9,3,0.5,0.23,F,y,n,n,0,1.3800000000000001,l,5,11,0.1338124782357999,3207293,,,,,,,,,,,,,1.12,227,0,1.44,0,90,31.61,2022-09-28 01:31:51.85669,RT1,2,2022-09-27 20:13:23.61015
61875892,lf,Mt. Baker,UW,1.9240979871044026,2022-09-29 23:02:17.41-07,48.791666666666664,-121.8205,-0.71,9,9,1,0.5,0.64,F,n,n,n,0,1.4000000000000001,l,7,16,0.09006366039505509,3209113,,,,,,,,,,,,,1.42,146,4,2.29,41,72,4.63,2022-10-11 22:22:03.214886,RT2,2,2022-09-30 06:06:02.632244
61876392,lf,Mt. Baker,UW,1.6942328076053224,2022-10-02 07:14:57.16-07,48.76133333333333,-121.82883333333334,-0.71,9,9,3,0.75,0.33,F,n,n,n,0,1.17,l,5,11,0.07333239799114044,3207528,,,,,,,,,,,,,0.68,180,20,0.77,334,67,2.29,2022-10-02 21:57:57.837733,RT2,2,2022-10-02 14:18:23.438395
